mpi,mK,meta,fphi,mN,mL,mS,mX
528.9443760715732, 630.903721329968, 658.3755278592695, 114.99974370953994, 1360.195303118816,1425.6100793394367,1464.4549121264022,1510.4178660315174
529.9443760715732, 631.4190558022871, 658.8127795966152, 115.00547476486882, 1361.4981632366107,1426.612372278034,1465.322732232201,1511.0526803619116
530.9443760715732, 631.9349103631589, 659.2505588083962, 115.01109501176484, 1362.8005630826328,1427.6139746252516,1466.1895965877188,1511.6864418377777
531.9443760715732, 632.4512828755873, 659.6888627340029, 115.0166043870691, 1364.102482444469,1428.6148694728963,1467.0554879471952,1512.3191366852643
532.9443760715732, 632.9681712066273, 660.1276886147783, 115.02200282918136, 1365.4039010334445,1429.6150398591076,1467.9203890106492,1512.9507510991648
533.9443760715732, 633.4855732274168, 660.567033694098, 115.02729027805235, 1366.7047984845103,1430.6144687683015,1468.784282423838,1513.5812712429267
534.9443760715732, 634.0034868132053, 661.0068952174485, 115.03246667517641, 1368.0051543561244,1431.613139131112,1469.6471507782098,1514.2106832486543
535.9443760715732, 634.5219098433835, 661.4472704325054, 115.0375319635836, 1369.3049481301334,1432.611033824332,1470.5089766108529,1514.83897321712
536.9443760715732, 635.0408402015125, 661.8881565892118, 115.0424860878323, 1370.6041592116512,1433.6081356708505,1471.369742404452,1515.4661272177668
537.9443760715732, 635.5602757753521, 662.3295509398537, 115.04732899400157, 1371.902766928939,1434.6044274395954,1472.2294305872376,1516.092131288714
538.9443760715732, 636.0802144516285, 662.7714507346661, 115.052060629636, 1373.2007505302586,1435.5998918401476,1473.088023525429,1516.7169714280624
539.9443760715732, 636.6006541368959, 663.2138532396143, 115.05668094392689, 1374.4980891957234,1436.594511543751,1473.9455035529136,1517.3406336283524
540.9443760715732, 637.1215927266177, 663.6567557101695, 115.0611898874226, 1375.7947620193684,1437.5882691519294,1474.801852927016,1517.9631038253679
541.9443760715732, 637.6430281256264, 664.1001554087459, 115.06558741220813, 1377.0907480207866,1438.5811472171085,1475.6570538576239,1518.584367931956
542.9443760715732, 638.164958243091, 664.5440496004759, 115.06987347185084, 1378.386026142084,1439.573128237425,1476.511088499902,1519.204411829648
543.9443760715732, 638.6873809925416, 664.9884355532809, 115.07404802139263, 1379.6805752477476,1440.5641946566523,1477.363938954237,1519.8232213686579
544.9443760715732, 639.2102942918988, 665.4333105379459, 115.0781110173424, 1380.9743741245159,1441.5543288641359,1478.2155872661806,1520.4407823678848
545.9443760715732, 639.7336960634951, 665.8786718281882, 115.0820624176683, 1382.2674014812378,1442.5435131947181,1479.0660154263833,1521.0570806149067
546.9443760715732, 640.2575842341033, 666.32451670073, 115.0859021817899, 1383.559635948743,1443.5317299286671,1479.915205370541,1521.6721018659782
547.9443760715732, 640.7819567349603, 666.7708424353668, 115.08963027057071, 1384.8510560797,1444.5189612916026,1480.76313897933,1522.2858318460285
548.9443760715732, 641.3068115017912, 667.2176463150387, 115.09324664631016, 1386.1416403484782,1445.5051894544195,1481.6097980783409,1522.8982562486524
549.9443760715732, 641.832146474834, 667.6649256258968, 115.09675127273609, 1387.431367151008,1446.4903965332146,1482.4551644380188,1523.5093607361077
550.9443760715732, 642.3579595988638, 668.1126776573727, 115.10014411499697, 1388.720214804637,1447.4745645892065,1483.2992197735953,1524.1191309393103
551.9443760715732, 642.8842488232153, 668.5608997022457, 115.10342513965402, 1390.008161547984,1448.457675628656,1484.141945745018,1524.72755245782
552.9443760715732, 643.4110121018066, 669.0095890567085, 115.10659431467361, 1391.2951855407966,1449.4397116027899,1484.9833239568875,1525.3346108598378
553.9443760715732, 643.9382473931618, 669.4587430204336, 115.10965160941947, 1392.5812648638012,1450.4206544077151,1485.8233359583837,1525.9402916821941
554.9443760715732, 644.4659526604328, 669.9083588966386, 115.11259699464496, 1393.8663775185537,1451.4004858843373,1486.6619632431934,1526.5445804303397
555.9443760715732, 644.9941258714224, 670.358433992151, 115.11543044248519, 1395.1505014272902,1452.3791878182792,1487.4991872494434,1527.147462578334
556.9443760715732, 645.5227649986055, 670.8089656174718, 115.11815192644947, 1396.433614432772,1453.3567419397943,1488.334989359621,1527.7489235688324
557.9443760715732, 646.0518680191493, 671.259951086838, 115.12076142141329, 1397.7156942981328,1454.3331299236756,1489.1693509004995,1528.3489488130722
558.9443760715732, 646.5814329149367, 671.7113877182866, 115.12325890361082, 1398.9967187067214,1455.3083333891768,1490.002253143064,1528.9475236908636
559.9443760715732, 647.1114576725845, 672.1632728337146, 115.12564435062696, 1400.2766652619453,1456.2823338999144,1490.8336773024328,1529.5446335505694
560.9443760715732, 647.6419402834653, 672.6156037589427, 115.12791774138962, 1401.55551148711,1457.2551129637832,1491.6636045377752,1530.1402637090914
561.9443760715732, 648.1728787437263, 673.0683778237731, 115.13007905616206, 1402.8332348252577,1458.2266520328626,1492.4920159522349,1530.7343994518565
562.9443760715732, 648.7042710543103, 673.521592362051, 115.13212827653501, 1404.1098126390052,1459.196932503322,1493.3188925928446,1531.327026032794
563.9443760715732, 649.2361152209733, 673.9752447117233, 115.13406538541888, 1405.3852222103774,1460.1659357153276,1494.1442154504443,1531.9181286743208
564.9443760715732, 649.7684092543047, 674.4293322148973, 115.13589036703617, 1406.6594407406433,1461.1336429529483,1494.9679654595964,1532.5076925673209
565.9443760715732, 650.3011511697454, 674.8838522178982, 115.13760320691351, 1407.932445350143,1462.1000354440557,1495.7901234984981,1533.095702871125
566.9443760715732, 650.8343389876057, 675.3388020713264, 115.1392038918741, 1409.2042130781247,1463.0650943602288,1496.6106703888954,1533.6821447134903
567.9443760715732, 651.3679707330837, 675.7941791301137, 115.14069241002979, 1410.4747208825652,1464.02880081665,1497.429586895992,1534.267003190576
568.9443760715732, 651.9020444362831, 676.24998075358, 115.14206875077345, 1411.7439456400011,1464.9911358720087,1498.2468537283628,1534.8502633669243
569.9443760715732, 652.4365581322293, 676.7062043054873, 115.14333290477119, 1413.0118641453528,1465.9520805283962,1499.0624515378572,1535.431910275432
570.9443760715732, 652.9715098608875, 677.1628471540957, 115.14448486395453, 1414.2784531117431,1466.911615731202,1499.8763609195094,1536.0119289173272
571.9443760715732, 653.506897667179, 677.6199066722157, 115.14552462151289, 1415.5436891703257,1467.8697223690094,1500.6885624114407,1536.590304262145
572.9443760715732, 654.0427196009971, 678.077380237262, 115.14645217188564, 1416.8075488700968,1468.8263812734892,1501.499036494768,1537.1670212476986
573.9443760715732, 654.5789737172229, 678.5352652313068, 115.14726751075447, 1418.0700086777147,1469.7815732192898,1502.3077635935006,1537.7420647800518
574.9443760715732, 655.1156580757415, 678.9935590411301, 115.14797063503572, 1419.331044977318,1470.7352789239303,1503.1147240744458,1538.3154197334923
575.9443760715732, 655.6527707414571, 679.452259058273, 115.14856154287251, 1420.5906340703357,1471.6874790476886,1503.9198982471053,1538.8870709504977
576.9443760715732, 656.1903097843075, 679.9113626790864, 115.14904023362725, 1421.8487521753004,1472.6381541934898,1504.7232663635755,1539.45700324171
577.9443760715732, 656.7282732792788, 680.3708673047814, 115.14940670787378, 1423.105375427657,1473.587284906791,1505.5248086184438,1540.0252013859
578.9443760715732, 657.2666593064212, 680.8307703414803, 115.1496609673898, 1424.3604798795723,1474.5348516754707,1506.324505148682,1540.5916501299366
579.9443760715732, 657.8054659508601, 681.2910692002624, 115.14980301514913, 1425.6140414997408,1475.4808349297077,1507.1223360335443,1541.1563341887543
580.9443760715732, 658.3446913028127, 681.7517612972142, 115.149832855314, 1426.8660361731872,1476.425215041866,1507.9182812944548,1541.7192382453168
581.9443760715732, 658.8843334576, 682.2128440534765, 115.14975049322747, 1428.1164397010714,1477.3679723263758,1508.7123208949006,1542.280346950583
582.9443760715732, 659.424390515659, 682.6743148952896, 115.14955593540579, 1429.3652278004856,1478.3090870396127,1509.504434740321,1542.8396449234658
583.9443760715732, 659.9648605825579, 683.136171254042, 115.14924918953064, 1430.6123761042554,1479.2485393797742,1510.2946026779962,1543.3971167508057
584.9443760715732, 660.5057417690064, 683.5984105663138, 115.14883026444166, 1431.8578601607378,1480.1863094867608,1511.0828044969337,1543.9527469873206
585.9443760715732, 661.0470321908679, 684.0610302739215, 115.14829917012871, 1433.1016554336109,1481.1223774420434,1511.8690199277503,1544.5065201555717
586.9443760715732, 661.5887299691735, 684.5240278239643, 115.14765591772432, 1434.343737301671,1482.0567232685478,1512.6532286425604,1545.058420745927
587.9443760715732, 662.1308332301312, 684.9874006688661, 115.14690051949607, 1435.5840810586233,1482.9893269305176,1513.4354102548546,1545.6084332165128
588.9443760715732, 662.6733401051376, 685.4511462664176, 115.14603298883908, 1436.8226619128686,1483.9201683333908,1514.2155443193797,1546.1565419931762
589.9443760715732, 663.2162487307903, 685.9152620798214, 115.14505334026823, 1438.0594549872906,1484.8492273236652,1514.9936103320206,1546.7027314694408
590.9443760715732, 663.7595572488966, 686.3797455777315, 115.14396158941092, 1439.2944353190444,1485.7764836887727,1515.769587729677,1547.246986006462
591.9443760715732, 664.303263806485, 686.844594234295, 115.1427577529992, 1440.5275778593357,1486.7019171569368,1516.5434558901356,1547.789289932983
592.9443760715732, 664.8473665558155, 687.3098055291931, 115.1414418488625, 1441.7588574732035,1487.625507397049,1517.315194131951,1548.3296275452878
593.9443760715732, 665.3918636543883, 687.775376947681, 115.14001389591995, 1442.9882489392985,1488.5472340185213,1518.0847817143133,1548.867983107155
594.9443760715732, 665.9367532649541, 688.2413059806263, 115.13847391417293, 1444.2157269496615,1489.4670765711555,1518.8521978369213,1549.4043408498073
595.9443760715732, 666.4820335555232, 688.7075901245489, 115.13682192469759, 1445.4412661095002,1490.385014545005,1519.617421639855,1549.9386849718692
596.9443760715732, 667.0277026993742, 689.1742268816586, 115.13505794963733, 1446.6648409369577,1491.3010273702275,1520.3804322034387,1550.4709996393067
597.9443760715732, 667.5737588750632, 689.6412137598925, 115.13318201219539, 1447.8864258628882,1492.2150944169487,1521.1412085481124,1551.0012689853866
598.9443760715732, 668.1202002664309, 690.1085482729521, 115.13119413662741, 1449.1059952306239,1493.1271949951165,1521.8997296342957,1551.529477110616
599.9443760715732, 668.6670250626121, 690.5762279403398, 115.12909434823389, 1450.3235232957436,1494.037308354356,1522.6559743622504,1552.055608082695
600.9443760715732, 669.214231458043, 691.0442502873943, 115.12688267335297, 1451.5389842258387,1494.9454136838228,1523.409921571946,1552.5796459364622
601.9443760715732, 669.7618176524678, 691.5126128453262, 115.12455913935288, 1452.7523521002724,1495.8514901120573,1524.1615500429148,1553.1015746738358
602.9443760715732, 670.3097818509483, 691.9813131512525, 115.12212377462458, 1453.963600909947,1496.7555167068303,1524.910838494117,1553.6213782637642
603.9443760715732, 670.8581222638682, 692.4503487482302, 115.11957660857445, 1455.1727045570583,1497.6574724749971,1525.6577655837968,1554.1390406421638
604.9443760715732, 671.4068371069409, 692.9197171852901, 115.11691767161692, 1456.3796368548556,1498.5573363623425,1526.4023099093347,1554.654545711861
605.9443760715732, 671.9559246012169, 693.3894160174698, 115.11414699516713, 1457.584371527395,1499.455087253426,1527.1444500071066,1555.1678773425374
606.9443760715732, 672.5053829730888, 693.8594428058458, 115.11126461163364, 1458.7868822092933,1500.3507039714282,1527.8841643523347,1555.6790193706677
607.9443760715732, 673.0552104542974, 694.3297951175651, 115.10827055441108, 1459.9871424454798,1501.2441652779926,1528.6214313589387,1556.1879555994574
608.9443760715732, 673.6054052819379, 694.8004705258775, 115.10516485787298, 1461.185125690945,1502.1354498730684,1529.3562293793868,1556.6946697987846
609.9443760715732, 674.1559656984649, 695.2714666101637, 115.10194755736448, 1462.3808053104863,1503.0245363947483,1530.0885367045441,1557.199145705134
610.9443760715732, 674.7068899516971, 695.742780955968, 115.09861868919495, 1463.5741545784551,1503.9114034191086,1530.818331563516,1557.7013670215326
611.9443760715732, 675.2581762948238, 696.2144111550267, 115.095178290631, 1464.7651466784978,1504.7960294600462,1531.545592123499,1558.2013174174917
612.9443760715732, 675.8098229864075, 696.6863548052974, 115.09162639988915, 1465.9537547032955,1505.6783929691132,1532.2702964896177,1558.6989805289293
613.9443760715732, 676.3618282903901, 697.1586095109863, 115.08796305612866, 1467.1399516543079,1506.5584723353504,1532.9924227047727,1559.1943399581144
614.9443760715732, 676.9141904760953, 697.6311728825776, 115.08418829944442, 1468.3237104415039,1507.4362458851222,1533.7119487494776,1559.6873792735944
615.9443760715732, 677.4669078182341, 698.10404253686, 115.08030217085974, 1469.5050038830996,1508.3116918819442,1534.4288525416978,1560.178082010125
616.9443760715732, 678.0199785969079, 698.5772160969537, 115.07630471231931, 1470.6838047052881,1509.1847885263137,1535.1431119366894,1560.666431668605
617.9443760715732, 678.5734010976113, 699.0506911923366, 115.07219596668206, 1471.8600855419731,1510.0555139555395,1535.854704726834,1561.1524117160002
618.9443760715732, 679.1271736112362, 699.5244654588699, 115.06797597771414, 1473.0338189344939,1510.9238462435637,1536.5636086414706,1561.6360055852751
619.9443760715732, 679.6812944340746, 699.9985365388246, 115.06364479008168, 1474.2049773313533,1511.7897634007918,1537.269801346733,1562.1171966753197
620.9443760715732, 680.2357618678207, 700.4729020809035, 115.05920244934403, 1475.3735330879422,1512.6532433739112,1537.9732604453739,1562.5959683508763
621.9443760715732, 680.7905742195729, 700.9475597402676, 115.05464900194659, 1476.5394584662558,1513.514264045715,1538.6739634766009,1563.0723039424615
622.9443760715732, 681.345729801839, 701.42250717856, 115.04998449521378, 1477.7027256346241,1514.372803234922,1539.3718879158992,1563.546186746296
623.9443760715732, 681.9012269325341, 701.8977420639269, 115.04520897734223, 1478.8633066674174,1515.228838695995,1540.0670111748595,1564.017600024222
624.9443760715732, 682.4570639349851, 702.3732620710423, 115.04032249739367, 1480.0211735447692,1516.0823481189568,1540.7593106010022,1564.4865270036298
625.9443760715732, 683.013239137932, 702.8490648811293, 115.03532510528815, 1481.1762981522882,1516.9333091292074,1541.4487634776,1564.9529508773783
626.9443760715732, 683.569750875528, 703.3251481819815, 115.03021685179696, 1482.3286522807662,1517.7816992873352,1542.1353470234988,1565.4168548037126
627.9443760715732, 684.1265974873419, 703.8015096679845, 115.02499778853598, 1483.4782076258903,1518.6274960889325,1542.8190383929375,1565.8782219061875
628.9443760715732, 684.6837773183579, 704.278147040137, 115.01966796795865, 1484.6249357879476,1519.4706769644022,1543.499814675365,1566.33703527358
629.9443760715732, 685.2412887189776, 704.7550580060697, 115.01422744334923, 1485.768808271533,1520.311219278771,1544.1776528952598,1566.7932779598164
630.9443760715732, 685.7991300450191, 705.2322402800662, 115.00867626881596, 1486.9097964852463,1521.1491003314943,1544.8525300119372,1567.2469329838757
631.9443760715732, 686.3572996577183, 705.7096915830816, 115.00301449928419, 1488.0478717413944,1521.9842973562622,1545.5244229193713,1567.697983329717
632.9443760715732, 686.915795923728, 706.187409642761, 114.99724219048987, 1489.1830052556932,1522.8167875208055,1546.1933084460004,1568.1464119461868
633.9443760715732, 687.4746172151184, 706.6653921934585, 114.9913593989725, 1490.3151681469556,1523.6465479266951,1546.8591633545361,1568.5922017469316
634.9443760715732, 688.0337619093774, 707.1436369762544, 114.98536618206867, 1491.4443314367923,1524.4735556091473,1547.5219643417781,1569.0353356103162
635.9443760715732, 688.5932283894077, 707.6221417389718, 114.97926259790523, 1492.5704660492993,1525.2977875368217,1548.1816880384117,1569.4757963793309
636.9443760715732, 689.1530150435283, 708.100904236195, 114.97304870539271, 1493.6935428107474,1526.1192206116173,1548.8383110088196,1569.9135668615013
637.9443760715732, 689.7131202654724, 708.5799222292851, 114.96672456421858, 1494.8135324492682,1526.937831668471,1549.4918097508785,1570.3486298287996
638.9443760715732, 690.2735424543866, 709.0591934863949, 114.96029023484078, 1495.9304055945422,1527.7535974751522,1550.142160695768,1570.7809680175512
639.9443760715732, 690.8342800148293, 709.5387157824861, 114.95374577848098, 1497.0441327774752,1528.566494732055,1550.7893402077636,1571.2105641283447
640.9443760715732, 691.3953313567696, 710.0184868993433, 114.94709125711813, 1498.1546844298844,1529.37650007199,1551.4333245840394,1571.6374008259356
641.9443760715732, 691.9566948955837, 710.4985046255882, 114.94032673348187, 1499.262030884172,1530.1835900599733,1552.07409005446,1572.0614607391522
642.9443760715732, 692.5183690520564, 710.9787667566951, 114.93345227104608, 1500.3661423730045,1530.9877411930197,1552.711612781382,1572.4827264608025
643.9443760715732, 693.0803522523752, 711.4592710950028, 114.92646793402223, 1501.4669890289802,1531.7889298999216,1553.3458688594392,1572.901180547572
644.9443760715732, 693.6426429281306, 711.9400154497292, 114.9193737873531, 1502.564540884306,1532.5871325410399,1553.9768343153396,1573.3168055199337
645.9443760715732, 694.2052395163118, 712.420997636983, 114.9121698967063, 1503.658767870465,1533.3823254080853,1554.6044851076522,1573.7295838620425
646.9443760715732, 694.7681404593054, 712.902215479777, 114.9048563284678, 1504.7496398178791,1534.1744847239004,1555.2287971265976,1574.1394980216387
647.9443760715732, 695.3313442048916, 713.3836668080402, 114.89743314973559, 1505.8371264555772,1534.9635866422395,1555.8497461938298,1574.5465304099475
648.9443760715732, 695.8948492062416, 713.8653494586277, 114.88990042831328, 1506.9211974108557,1535.7496072475474,1556.4673080622283,1574.9506634015788
649.9443760715732, 696.4586539219134, 714.3472612753334, 114.88225823270388, 1508.0018222089375,1536.532522554736,1557.0814584156712,1575.3518793344188
650.9443760715732, 697.02275681585, 714.8294001089, 114.87450663210335, 1509.0789702726292,1537.3123085089624,1557.6921728688271,1575.7501605095345
651.9443760715732, 697.587156357374, 715.3117638170293, 114.86664569639441, 1510.152610921977,1538.0889409853953,1558.299426966924,1576.1454891910612
652.9443760715732, 698.1518510211856, 715.7943502643925, 114.8586754961403, 1511.222713373919,1538.8623957889954,1558.9031961855385,1576.537847606105
653.9443760715732, 698.716839287357, 716.2771573226388, 114.85059610257845, 1512.2892467419333,1539.6326486542803,1559.50345593036,1576.927217944627
654.9443760715732, 699.2821196413291, 716.7601828704052, 114.84240758761445, 1513.3521800356893,1540.399675245096,1560.1001815369748,1577.3135823593445
655.9443760715732, 699.8476905739074, 717.243424793325, 114.83411002381571, 1514.4114821606895,1541.1634511543807,1560.6933482706336,1577.6969229656165
656.9443760715732, 700.4135505812567, 717.7268809840352, 114.82570348440545, 1515.467121917917,1541.923951903933,1561.2829313260254,1578.0772218413365
657.9443760715732, 700.9796981648979, 718.2105493421864, 114.81718804325646, 1516.5190680034725,1542.6811529441736,1561.8689058270434,1578.454461026821
658.9443760715732, 701.5461318317016, 718.6944277744477, 114.8085637748851, 1517.5672890082121,1543.4350296539103,1562.4512468265561,1578.8286225247016
659.9443760715732, 702.1128500938839, 719.1785141945159, 114.79983075444522, 1518.6117534173882,1544.185557340093,1563.0299293061703,1579.1996882998033
660.9443760715732, 702.6798514690018, 719.6628065231206, 114.79098905772213, 1519.6524296102793,1544.9327112375786,1563.6049281759986,1579.567640279043
661.9443760715732, 703.2471344799472, 720.1473026880324, 114.7820387611265, 1520.6892858598208,1545.6764665088824,1564.1762182744167,1579.9324603513046
662.9443760715732, 703.8146976549413, 720.6320006240664, 114.77297994168856, 1521.722290332237,1546.416798243936,1564.7437743678279,1580.2941303673285
663.9443760715732, 704.3825395275305, 721.116898273091, 114.76381267705199, 1522.7514110866641,1547.1536814598428,1565.3075711504255,1580.6526321395984
664.9443760715732, 704.9506586365787, 721.6019935840295, 114.75453704546801, 1523.7766160747756,1547.8870911006247,1565.867583243938,1581.007947442214
665.9443760715732, 705.5190535262627, 722.0872845128678, 114.7451531257896, 1524.797873140406,1548.6170020369757,1566.423785197398,1581.3600580107795
666.9443760715732, 706.0877227460664, 722.5727690226577, 114.73566099746544, 1525.8151500191652,1549.3433890660122,1566.9761514868876,1581.7089455422852
667.9443760715732, 706.6566648507734, 723.0584450835212, 114.72606074053431, 1526.8284143380602,1550.066226911014,1567.524656515293,1582.0545916949816
668.9443760715732, 707.2258784004617, 723.5443106726541, 114.71635243561907, 1527.8376336151055,1550.7854902211743,1568.0692746120537,1582.3969780882612
669.9443760715732, 707.7953619604975, 724.0303637743305, 114.70653616392089, 1528.842775258938,1551.5011535713415,1568.6099800329125,1582.7360863025372
670.9443760715732, 708.3651141015275, 724.5166023799038, 114.69661200721369, 1529.8438065684231,1552.2131914617607,1569.1467469596612,1583.071897879116
671.9443760715732, 708.9351333994731, 725.0030244878125, 114.6865800478381, 1530.840694732265,1552.9215783178136,1569.6795494998846,1583.4043943200754
672.9443760715732, 709.5054184355234, 725.489628103579, 114.6764403686961, 1531.8334068286097,1553.626288489756,1570.2083616867053,1583.7335570881412
673.9443760715732, 710.0759677961282, 725.9764112398152, 114.66619305324498, 1532.821909824644,1554.3272962524547,1570.733157478523,1584.0593676065532
674.9443760715732, 710.6467800729902, 726.463371916222, 114.65583818549204, 1533.8061705762,1555.0245758051244,1571.253910758756,1584.3818072589465
675.9443760715732, 711.2178538630592, 726.9505081595913, 114.64537584998872, 1534.7861558273494,1555.7181012710557,1571.7705953355794,1584.700857389218
676.9443760715732, 711.7891877685229, 727.4378180038075, 114.63480613182516, 1535.7618322099963,1556.4078466973517,1572.2831849416561,1585.0164993013973
677.9443760715732, 712.3607803968014, 727.9252994898477, 114.6241291166245, 1536.733166243474,1557.0937860546535,1572.7916532338782,1585.3287142595177
678.9443760715732, 712.9326303605375, 728.4129506657829, 114.61334489053759, 1537.7001243341278,1557.7758932368702,1573.2959737930944,1585.6374834874841
679.9443760715732, 713.5047362775911, 728.9007695867773, 114.60245354023711, 1538.6626727749062,1558.454142060904,1573.7961201238427,1585.9427881689396
680.9443760715732, 714.0770967710289, 729.388754315089, 114.59145515291247, 1539.6207777449467,1559.1285062663737,1574.2920656540762,1586.244609447133
681.9443760715732, 714.6497104691191, 729.876902920069, 114.58034981626413, 1540.574405309153,1559.7989595153413,1574.7837837348973,1586.5429284247855
682.9443760715732, 715.222576005321, 730.3652134781603, 114.56913761849829, 1541.5235214177756,1560.4654753920247,1575.2712476402733,1586.837726163953
683.9443760715732, 715.7956920182776, 730.8536840728975, 114.55781864832134, 1542.468091905991,1561.1280274025225,1575.7544305667652,1587.1289836858875
684.9443760715732, 716.3690571518079, 731.342312794905, 114.54639299493476, 1543.408082493472,1561.7865889745333,1576.2333056332516,1587.4166819709085
685.9443760715732, 716.9426700548976, 731.831097741895, 114.53486074802949, 1544.3434587839633,1562.4411334570643,1576.7078458806416,1587.7008019582536
686.9443760715732, 717.5165293816906, 732.3200370186665, 114.52322199778091, 1545.2741862648443,1563.0916341201487,1577.1780242715977,1587.9813245459477
687.9443760715732, 718.0906337914804, 732.8091287371021, 114.51147683484334, 1546.2002303067034,1563.7380641545574,1577.6438136902518,1588.2582305906567
688.9443760715732, 718.6649819487021, 733.2983710161664, 114.49962535034484, 1547.1215561628935,1564.3803966715095,1578.105186941916,1588.531500907549
689.9443760715732, 719.239572522922, 733.7877619819017, 114.48766763588208, 1548.0381289690997,1565.0186047023778,1578.5621167527984,1588.8011162701528
690.9443760715732, 719.81440418883, 734.2772997674274, 114.47560378351504, 1548.9499137428948,1565.652661198399,1579.0145757697128,1589.067057410213
691.9443760715732, 720.3894756262292, 734.7669825129336, 114.4634338857619, 1549.856875383291,1566.2825390303751,1579.4625365597851,1589.3293050175448
692.9443760715732, 720.964785520028, 735.2568083656803, 114.4511580355939, 1550.7589786703022,1566.9082109883777,1579.9059716101642,1589.58783973989
693.9443760715732, 721.5403325602298, 735.7467754799915, 114.43877632643022, 1551.6561882644871,1567.5296497814484,1580.3448533277233,1589.84264218277
694.9443760715732, 722.1161154419237, 736.2368820172517, 114.42628885213286, 1552.5484687064984,1568.146828037297,1580.779154038764,1590.0936929093386
695.9443760715732, 722.692132865276, 736.7271261459025, 114.41369570700168, 1553.43578441663,1568.759718302003,1581.2088459887214,1590.3409724402343
696.9443760715732, 723.2683835355189, 737.2175060414361, 114.40099698576932, 1554.318099694358,1569.3682930397053,1581.633901341856,1590.584461253429
697.9443760715732, 723.8448661629418, 737.7080198863913, 114.38819278359618, 1555.1953787178809,1569.9725246322994,1582.0542921809565,1590.8241397840786
698.9443760715732, 724.421579462882, 738.1986658703488, 114.37528319606548, 1556.0675855436534,1570.5723853791278,1582.4699905070347,1591.0599884243725
699.9443760715732, 724.9985221557138, 738.6894421899248, 114.36226831917838, 1556.9346841059296,1571.1678474966718,1582.8809682390195,1591.2919875233792
700.9443760715732, 725.5756929668386, 739.180347048766, 114.34914824934897, 1557.7966382162817,1571.7588831182366,1583.2871972134467,1591.5201173868943
701.9443760715732, 726.1530906266755, 739.671378657543, 114.3359230833994, 1558.653411563141,1572.3454642936401,1583.688649184151,1591.7443582772876
702.9443760715732, 726.7307138706507, 740.1625352339452, 114.32259291855512, 1559.5049677113163,1572.9275629888964,1584.0852958219523,1591.9646904133422
703.9443760715732, 727.308561439187, 740.6538150026729, 114.30915785243998, 1560.351270101521,1573.5051510858984,1584.4771087143454,1592.1810939701052
704.9443760715732, 727.8866320776942, 741.1452161954323, 114.2956179830714, 1561.1922820498908,1574.0782003820973,1584.864059365178,1592.3935490787253
705.9443760715732, 728.464924536558, 741.6367370509273, 114.2819734088557, 1562.0279667475052,1574.646682590184,1585.2461191943396,1592.6020358262958
706.9443760715732, 729.0434375711296, 742.1283758148531, 114.26822422858324, 1562.858287259898,1575.2105693377616,1585.6232595374372,1592.8065342556943
707.9443760715732, 729.6221699417157, 742.6201307398887, 114.25437054142382, 1563.6832065265748,1575.7698321670262,1585.9954516454764,1593.0070243654247
708.9443760715732, 730.201120413567, 743.1120000856896, 114.24041244692194, 1564.502687360518,1576.3244425344355,1586.3626666845382,1593.203486109455
709.9443760715732, 730.7802877568677, 743.6039821188787, 114.22635004499209, 1565.316692447696,1576.87437181038,1586.7248757354494,1593.395899397051
710.9443760715732, 731.3596707467256, 744.0960751130407, 114.21218343591424, 1566.1251843465652,1577.4195912788553,1587.0820497934612,1593.5842440926187
711.9443760715732, 731.9392681631595, 744.5882773487118, 114.1979127203291, 1566.928125487573,1577.9600721371264,1587.4341597679147,1593.7685000155343
712.9443760715732, 732.5190787910897, 745.0805871133721, 114.18353799923376, 1567.7254781726542,1578.4957854953973,1587.7811764819157,1593.9486469399867
713.9443760715732, 733.0991014203266, 745.5730027014375, 114.16905937397684, 1568.5172045747274,1579.026702376469,1588.1230706719944,1594.1246645947995
714.9443760715732, 733.6793348455591, 746.0655224142496, 114.15447694625419, 1569.3032667371863,1579.5527937154043,1588.4598129877745,1594.2965326632736
715.9443760715732, 734.2597778663438, 746.5581445600677, 114.13979081810437, 1570.083626573389,1580.0740303591856,1588.791373991635,1594.4642307830143
716.9443760715732, 734.8404292870936, 747.050867454059, 114.1250010919042, 1570.8582458661492,1580.5903830663785,1589.1177241583732,1594.6277385457618
717.9443760715732, 735.4212879170672, 747.5436894182901, 114.11010787036412, 1571.627086267211,1581.1018225067785,1589.4388338748593,1594.7870354972226
718.9443760715732, 736.0023525703556, 748.0366087817156, 114.09511125652413, 1572.390109296739,1581.6083192610706,1589.754673439697,1594.9421011368945
719.9443760715732, 736.5836220658731, 748.5296238801702, 114.08001135374919, 1573.1472763427907,1582.1098438204806,1590.065213062877,1595.0929149178985
720.9443760715732, 737.165095227345, 749.0227330563579, 114.06480826572475, 1573.8985486607926,1582.606366586423,1590.3704228654296,1595.2394562468016
721.9443760715732, 737.7467708832951, 749.5159346598409, 114.04950209645274, 1574.6438873730115,1583.0978578701524,1590.6702728790779,1595.381704483446
722.9443760715732, 738.3286478670342, 750.0092270470308, 114.0340929502471, 1575.383253468027,1583.584287892404,1590.964733045883,1595.5196389407663
723.9443760715732, 738.9107250166505, 750.5026085811775, 114.01858093172943, 1576.116607800194,1584.065626783043,1591.2537732178923,1595.6532388846229
724.9443760715732, 739.493001174995, 750.9960776323576, 114.00296614582491, 1576.843911089106,1584.541844580704,1591.5373631567886,1595.7824835336166
